sample_index,s1_x_g,s1_y_g,s1_z_g,s1_x_v,s1_y_v,s1_z_v,s2_x_g,s2_y_g,s2_z_g,s2_x_v,s2_y_v,s2_z_v
5077,0.9615,0.0000,-0.2583,1.9384,1.6500,1.5725,1.1346,0.0000,0.4365,1.9904,1.6500,1.7809
5078,1.0250,0.0000,0.1496,1.9575,1.6500,1.6949,1.0359,0.0000,0.2540,1.9608,1.6500,1.7262
5079,1.0602,0.0000,-0.0779,1.9680,1.6500,1.6266,0.9589,0.0000,0.3809,1.9377,1.6500,1.7643
5080,0.9683,0.0000,-0.0419,1.9405,1.6500,1.6374,1.0444,0.0000,0.4979,1.9633,1.6500,1.7994
5081,0.9946,0.0000,-0.0851,1.9484,1.6500,1.6245,0.9352,0.0000,0.1473,1.9306,1.6500,1.6942
5082,1.1873,0.0000,-0.0538,2.0062,1.6500,1.6339,1.0470,0.0000,0.3782,1.9641,1.6500,1.7635
5083,1.1725,0.0000,0.1425,2.0018,1.6500,1.6928,0.7844,0.0000,0.1950,1.8853,1.6500,1.7085
5084,1.0898,0.0000,-0.1576,1.9769,1.6500,1.6027,0.8409,0.0000,0.3415,1.9023,1.6500,1.7524
5085,0.8878,0.0000,0.0143,1.9163,1.6500,1.6543,1.0776,0.0000,0.2566,1.9733,1.6500,1.7270
5086,0.9216,0.0000,-0.3398,1.9265,1.6500,1.5481,0.8156,0.0000,0.1676,1.8947,1.6500,1.7003
5087,0.8308,0.0000,-0.1739,1.8993,1.6500,1.5978,1.2191,0.0000,0.3967,2.0157,1.6500,1.7690
5088,0.9513,0.0000,-0.0108,1.9354,1.6500,1.6467,0.9944,0.0000,0.2235,1.9483,1.6500,1.7170
5089,1.0021,0.0000,-0.2073,1.9506,1.6500,1.5878,1.2741,0.0000,0.5457,2.0322,1.6500,1.8137
5090,0.9433,0.0000,0.0246,1.9330,1.6500,1.6574,0.8068,0.0000,0.1776,1.8920,1.6500,1.7033
5091,1.0784,0.0000,0.0637,1.9735,1.6500,1.6691,0.9084,0.0000,0.3235,1.9225,1.6500,1.7471
5092,0.7987,0.0000,-0.3446,1.8896,1.6500,1.5466,0.7097,0.0000,-0.1182,1.8629,1.6500,1.6145
5093,1.0991,0.0000,-0.0243,1.9797,1.6500,1.6427,1.0228,0.0000,0.1447,1.9568,1.6500,1.6934
5094,0.9437,0.0000,0.0016,1.9331,1.6500,1.6505,1.0180,0.0000,0.3623,1.9554,1.6500,1.7587
5095,0.6070,0.0000,-0.5514,1.8321,1.6500,1.4846,0.8227,0.0000,0.0391,1.8968,1.6500,1.6617
5096,1.1009,0.0000,-0.1800,1.9803,1.6500,1.5960,1.2629,0.0000,0.5893,2.0289,1.6500,1.8268
5097,1.0287,0.0000,-0.1102,1.9586,1.6500,1.6169,0.9756,0.0000,0.2910,1.9427,1.6500,1.7373
5098,1.0762,0.0000,-0.1311,1.9729,1.6500,1.6107,1.0849,0.0000,0.5633,1.9755,1.6500,1.8190
5099,0.9938,0.0000,-0.1290,1.9481,1.6500,1.6113,1.1138,0.0000,0.2510,1.9842,1.6500,1.7253
5100,0.4140,0.0000,-0.6721,1.7742,1.6500,1.4484,0.8122,0.0000,0.2306,1.8937,1.6500,1.7192
5101,1.1477,0.0000,0.0989,1.9943,1.6500,1.6797,0.8900,0.0000,0.3838,1.9170,1.6500,1.7651
5102,1.0110,0.0000,0.0146,1.9533,1.6500,1.6544,0.8396,0.0000,0.3041,1.9019,1.6500,1.7412
5103,0.9987,0.0000,-0.0408,1.9496,1.6500,1.6378,1.1017,0.0000,0.3156,1.9805,1.6500,1.7447
5104,1.0303,0.0000,-0.1569,1.9591,1.6500,1.6029,0.7834,0.0000,0.2803,1.8850,1.6500,1.7341
5105,1.0911,0.0000,-0.0253,1.9773,1.6500,1.6424,1.0789,0.0000,0.4388,1.9737,1.6500,1.7816
5106,1.0129,0.0000,-0.1822,1.9539,1.6500,1.5953,0.9024,0.0000,0.1031,1.9207,1.6500,1.6809
5107,0.9393,0.0000,-0.2191,1.9318,1.6500,1.5843,1.2019,0.0000,0.6181,2.0106,1.6500,1.8354
5108,0.8278,0.0000,-0.0148,1.8983,1.6500,1.6456,1.0333,0.0000,0.4539,1.9600,1.6500,1.7862
5109,0.9572,0.0000,0.0404,1.9372,1.6500,1.6621,1.0452,0.0000,0.5428,1.9636,1.6500,1.8128
5110,0.9155,0.0000,-0.0629,1.9247,1.6500,1.6311,1.1128,0.0000,0.3931,1.9838,1.6500,1.7679
5111,0.9184,0.0000,-0.1531,1.9255,1.6500,1.6041,0.9700,0.0000,0.1342,1.9410,1.6500,1.6903
5112,1.0652,0.0000,-0.1321,1.9696,1.6500,1.6104,0.9215,0.0000,0.2943,1.9265,1.6500,1.7383
5113,1.0376,0.0000,0.1234,1.9613,1.6500,1.6870,0.7462,0.0000,0.1360,1.8739,1.6500,1.6908
5114,0.9522,0.0000,0.0377,1.9357,1.6500,1.6613,1.1466,0.0000,0.5522,1.9940,1.6500,1.8157
5115,0.4467,0.0000,-0.7035,1.7840,1.6500,1.4389,1.1351,0.0000,0.7467,1.9905,1.6500,1.8740
5116,0.8216,0.0000,-0.3541,1.8965,1.6500,1.5438,1.5404,0.0000,0.8299,2.1121,1.6500,1.8990
5117,1.1281,0.0000,0.2660,1.9884,1.6500,1.7298,0.6354,0.0000,-0.1087,1.8406,1.6500,1.6174
5118,0.8987,0.0000,-0.0396,1.9196,1.6500,1.6381,1.1584,0.0000,0.3182,1.9975,1.6500,1.7455
5119,0.8578,0.0000,-0.2517,1.9074,1.6500,1.5745,1.0331,0.0000,0.4361,1.9599,1.6500,1.7808
5120,1.1304,0.0000,0.0347,1.9891,1.6500,1.6604,0.9128,0.0000,0.2260,1.9238,1.6500,1.7178
5121,0.8977,0.0000,-0.1079,1.9193,1.6500,1.6176,1.2164,0.0000,0.5224,2.0149,1.6500,1.8067
5122,1.0512,0.0000,0.1325,1.9654,1.6500,1.6898,0.7912,0.0000,0.1131,1.8874,1.6500,1.6839
5123,1.0514,0.0000,0.0983,1.9654,1.6500,1.6795,0.9832,0.0000,0.3967,1.9450,1.6500,1.7690
5124,0.6539,0.0000,-0.4269,1.8462,1.6500,1.5219,0.9299,0.0000,-0.0286,1.9290,1.6500,1.6414
5125,1.0187,0.0000,-0.1378,1.9556,1.6500,1.6087,0.8674,0.0000,0.3964,1.9102,1.6500,1.7689
5126,0.8916,0.0000,-0.1504,1.9175,1.6500,1.6049,0.9826,0.0000,0.2376,1.9448,1.6500,1.7213
5127,1.0416,0.0000,-0.2719,1.9625,1.6500,1.5684,1.0973,0.0000,0.2949,1.9792,1.6500,1.7385
5128,0.9322,0.0000,-0.1477,1.9297,1.6500,1.6057,1.1152,0.0000,0.4432,1.9846,1.6500,1.7829
5129,0.9423,0.0000,-0.2486,1.9327,1.6500,1.5754,0.8167,0.0000,0.1198,1.8950,1.6500,1.6859
5130,0.8836,0.0000,-0.1927,1.9151,1.6500,1.5922,1.1596,0.0000,0.5926,1.9979,1.6500,1.8278
5131,0.7412,0.0000,-0.1411,1.8724,1.6500,1.6077,0.3972,0.0000,-0.1258,1.7691,1.6500,1.6123
5132,0.9366,0.0000,-0.0848,1.9310,1.6500,1.6246,1.0618,0.0000,0.3286,1.9685,1.6500,1.7486
5133,1.1670,0.0000,-0.0358,2.0001,1.6500,1.6393,0.8814,0.0000,0.1700,1.9144,1.6500,1.7010
5134,0.8956,0.0000,-0.1552,1.9187,1.6500,1.6034,0.8877,0.0000,0.2601,1.9163,1.6500,1.7280
5135,0.9321,0.0000,-0.1825,1.9296,1.6500,1.5953,0.9675,0.0000,0.3370,1.9402,1.6500,1.7511
5136,1.0718,0.0000,-0.1995,1.9715,1.6500,1.5902,0.8284,0.0000,0.2585,1.8985,1.6500,1.7275
5137,0.9821,0.0000,-0.2601,1.9446,1.6500,1.5720,1.1047,0.0000,0.3700,1.9814,1.6500,1.7610
5138,1.0921,0.0000,-0.0890,1.9776,1.6500,1.6233,1.0017,0.0000,0.3925,1.9505,1.6500,1.7677
5139,1.0906,0.0000,-0.0203,1.9772,1.6500,1.6439,1.1884,0.0000,0.4551,2.0065,1.6500,1.7865
5140,1.1465,0.0000,-0.1370,1.9939,1.6500,1.6089,0.8938,0.0000,0.3322,1.9182,1.6500,1.7496
5141,0.9910,0.0000,-0.1425,1.9473,1.6500,1.6072,0.9350,0.0000,0.4018,1.9305,1.6500,1.7705
5142,1.0736,0.0000,-0.1271,1.9721,1.6500,1.6119,0.9992,0.0000,0.1251,1.9497,1.6500,1.6875
5143,1.1302,0.0000,0.0682,1.9891,1.6500,1.6705,0.8527,0.0000,0.1240,1.9058,1.6500,1.6872
5144,0.8928,0.0000,0.1283,1.9178,1.6500,1.6885,0.9860,0.0000,0.2366,1.9458,1.6500,1.7210
5145,0.9771,0.0000,0.0413,1.9431,1.6500,1.6624,0.9395,0.0000,0.1102,1.9318,1.6500,1.6831
5146,1.1125,0.0000,-0.1147,1.9838,1.6500,1.6156,0.5739,0.0000,-0.2302,1.8222,1.6500,1.5809
5147,0.8947,0.0000,-0.2035,1.9184,1.6500,1.5890,0.8625,0.0000,0.2866,1.9087,1.6500,1.7360
5148,0.8454,0.0000,-0.1340,1.9036,1.6500,1.6098,1.0177,0.0000,0.6107,1.9553,1.6500,1.8332
5149,1.0230,0.0000,-0.0647,1.9569,1.6500,1.6306,0.8489,0.0000,0.2615,1.9047,1.6500,1.7284
5150,0.9063,0.0000,0.0331,1.9219,1.6500,1.6599,1.1402,0.0000,0.2598,1.9921,1.6500,1.7279
5151,1.3560,0.0000,0.2455,2.0568,1.6500,1.7236,0.8386,0.0000,0.2967,1.9016,1.6500,1.7390
5152,1.1308,0.0000,-0.1023,1.9892,1.6500,1.6193,0.9012,0.0000,0.1293,1.9203,1.6500,1.6888
5153,1.0608,0.0000,-0.0919,1.9682,1.6500,1.6224,1.0453,0.0000,0.5124,1.9636,1.6500,1.8037
5154,1.1306,0.0000,0.1652,1.9892,1.6500,1.6996,0.4574,0.0000,-0.1899,1.7872,1.6500,1.5930
5155,1.0974,0.0000,0.0190,1.9792,1.6500,1.6557,1.1008,0.0000,0.5253,1.9802,1.6500,1.8076
5156,0.8241,0.0000,-0.1557,1.8972,1.6500,1.6033,1.0620,0.0000,0.1905,1.9686,1.6500,1.7071
5157,0.9735,0.0000,-0.0400,1.9421,1.6500,1.6380,1.1959,0.0000,0.4294,2.0088,1.6500,1.7788
5158,0.9070,0.0000,-0.2594,1.9221,1.6500,1.5722,1.0685,0.0000,0.2554,1.9705,1.6500,1.7266
5159,0.9992,0.0000,-0.0290,1.9498,1.6500,1.6413,1.1337,0.0000,0.5429,1.9901,1.6500,1.8129
5160,0.9385,0.0000,-0.1481,1.9315,1.6500,1.6056,1.0191,0.0000,0.2736,1.9557,1.6500,1.7321
5161,1.0413,0.0000,-0.0032,1.9624,1.6500,1.6490,1.0279,0.0000,0.1098,1.9584,1.6500,1.6830
5162,1.0624,0.0000,0.0095,1.9687,1.6500,1.6528,1.1227,0.0000,0.3843,1.9868,1.6500,1.7653
5163,1.0942,0.0000,-0.1340,1.9782,1.6500,1.6098,0.9213,0.0000,0.0948,1.9264,1.6500,1.6784
5164,1.1539,0.0000,0.0910,1.9962,1.6500,1.6773,0.9630,0.0000,0.3665,1.9389,1.6500,1.7599
5165,1.1335,0.0000,-0.0195,1.9900,1.6500,1.6441,0.8716,0.0000,0.3490,1.9115,1.6500,1.7547
5166,1.5333,0.0000,0.5216,2.1100,1.6500,1.8065,1.3756,0.0000,0.7776,2.0627,1.6500,1.8833
5167,1.0747,0.0000,-0.0799,1.9724,1.6500,1.6260,0.8741,0.0000,0.3549,1.9122,1.6500,1.7565
5168,1.0231,0.0000,-0.0940,1.9569,1.6500,1.6218,0.9774,0.0000,0.2601,1.9432,1.6500,1.7280
5169,0.4997,0.0000,-0.6810,1.7999,1.6500,1.4457,0.8430,0.0000,0.0119,1.9029,1.6500,1.6536
5170,1.0759,0.0000,0.0860,1.9728,1.6500,1.6758,0.9072,0.0000,0.1965,1.9222,1.6500,1.7089
5171,1.1456,0.0000,0.1190,1.9937,1.6500,1.6857,1.0640,0.0000,0.2934,1.9692,1.6500,1.7380
5172,0.9853,0.0000,-0.0882,1.9456,1.6500,1.6235,0.5017,0.0000,-0.3995,1.8005,1.6500,1.5301
5173,1.1317,0.0000,0.0789,1.9895,1.6500,1.6737,1.0273,0.0000,0.2611,1.9582,1.6500,1.7283
5174,1.1419,0.0000,-0.0267,1.9926,1.6500,1.6420,1.0005,0.0000,0.1101,1.9502,1.6500,1.6830
5175,1.5408,0.0000,0.4455,2.1122,1.6500,1.7836,0.7593,0.0000,0.0337,1.8778,1.6500,1.6601
5176,1.0472,0.0000,0.0437,1.9642,1.6500,1.6631,0.9219,0.0000,0.4771,1.9266,1.6500,1.7931
5177,1.0949,0.0000,-0.2335,1.9785,1.6500,1.5799,0.9765,0.0000,0.4703,1.9429,1.6500,1.7911
5178,0.8863,0.0000,-0.0101,1.9159,1.6500,1.6470,1.1897,0.0000,0.5551,2.0069,1.6500,1.8165
5179,0.9359,0.0000,-0.0119,1.9308,1.6500,1.6464,0.9500,0.0000,0.3589,1.9350,1.6500,1.7577
5180,0.9307,0.0000,-0.0448,1.9292,1.6500,1.6366,1.2250,0.0000,0.5011,2.0175,1.6500,1.8003
5181,1.0229,0.0000,-0.1293,1.9569,1.6500,1.6112,0.8689,0.0000,0.2491,1.9107,1.6500,1.7247
5182,0.9437,0.0000,0.1077,1.9331,1.6500,1.6823,0.8884,0.0000,0.2925,1.9165,1.6500,1.7378
5183,1.1850,0.0000,-0.1268,2.0055,1.6500,1.6120,0.9792,0.0000,0.1917,1.9438,1.6500,1.7075
5184,1.3445,0.0000,0.2471,2.0534,1.6500,1.7241,0.8416,0.0000,0.3941,1.9025,1.6500,1.7682
5185,0.6423,0.0000,-0.3702,1.8427,1.6500,1.5389,1.0087,0.0000,0.2621,1.9526,1.6500,1.7286
5186,1.0732,0.0000,-0.2046,1.9720,1.6500,1.5886,0.9783,0.0000,0.4283,1.9435,1.6500,1.7785
5187,0.7535,0.0000,-0.4660,1.8761,1.6500,1.5102,0.7183,0.0000,0.0538,1.8655,1.6500,1.6661
5188,0.9117,0.0000,-0.1505,1.9235,1.6500,1.6048,0.8865,0.0000,0.1554,1.9159,1.6500,1.6966
5189,1.0354,0.0000,-0.2045,1.9606,1.6500,1.5887,1.2817,0.0000,0.5027,2.0345,1.6500,1.8008
5190,1.1055,0.0000,0.0807,1.9816,1.6500,1.6742,0.7907,0.0000,0.1010,1.8872,1.6500,1.6803
5191,1.0317,0.0000,-0.0802,1.9595,1.6500,1.6260,1.1019,0.0000,0.2560,1.9806,1.6500,1.7268
5192,0.3396,0.0000,-0.6495,1.7519,1.6500,1.4552,0.9123,0.0000,0.1319,1.9237,1.6500,1.6896
5193,0.9264,0.0000,-0.0194,1.9279,1.6500,1.6442,1.0088,0.0000,0.2819,1.9526,1.6500,1.7346
5194,1.6878,0.0000,0.7955,2.1563,1.6500,1.8887,1.4293,0.0000,0.6972,2.0788,1.6500,1.8591
5195,1.0761,0.0000,0.0391,1.9728,1.6500,1.6617,0.9415,0.0000,0.3165,1.9324,1.6500,1.7449
5196,0.9037,0.0000,-0.1480,1.9211,1.6500,1.6056,1.1681,0.0000,0.4672,2.0004,1.6500,1.7902
5197,0.9642,0.0000,-0.1274,1.9393,1.6500,1.6118,0.8155,0.0000,0.2076,1.8947,1.6500,1.7123
5198,1.0508,0.0000,-0.1004,1.9652,1.6500,1.6199,1.2038,0.0000,0.3770,2.0111,1.6500,1.7631
5199,1.0292,0.0000,0.0391,1.9588,1.6500,1.6617,1.0220,0.0000,0.3973,1.9566,1.6500,1.7692
5200,1.0519,0.0000,0.0862,1.9656,1.6500,1.6759,1.0391,0.0000,0.5123,1.9617,1.6500,1.8037
5201,0.9977,0.0000,-0.0798,1.9493,1.6500,1.6261,0.8884,0.0000,0.3712,1.9165,1.6500,1.7614
5202,0.9905,0.0000,-0.0178,1.9471,1.6500,1.6446,0.6994,0.0000,-0.0925,1.8598,1.6500,1.6222
5203,1.0976,0.0000,-0.0392,1.9793,1.6500,1.6382,0.9847,0.0000,0.2363,1.9454,1.6500,1.7209
5204,1.1379,0.0000,0.0650,1.9914,1.6500,1.6695,0.8588,0.0000,0.3088,1.9076,1.6500,1.7426
5205,0.9528,0.0000,-0.0949,1.9358,1.6500,1.6215,1.0332,0.0000,0.4509,1.9600,1.6500,1.7853
5206,0.6186,0.0000,-0.4701,1.8356,1.6500,1.5090,0.8734,0.0000,0.1025,1.9120,1.6500,1.6808
5207,0.3487,0.0000,-0.5923,1.7546,1.6500,1.4723,0.8171,0.0000,0.1779,1.8951,1.6500,1.7034
5208,0.9355,0.0000,-0.2011,1.9307,1.6500,1.5897,0.9435,0.0000,0.4136,1.9330,1.6500,1.7741
5209,0.9029,0.0000,-0.0338,1.9209,1.6500,1.6398,1.0527,0.0000,0.4128,1.9658,1.6500,1.7738
5210,1.7502,0.0000,0.7196,2.1751,1.6500,1.8659,1.1630,0.0000,0.6043,1.9989,1.6500,1.8313
5211,1.1321,0.0000,-0.1292,1.9896,1.6500,1.6112,0.8539,0.0000,0.1750,1.9062,1.6500,1.7025
5212,1.0549,0.0000,0.0728,1.9665,1.6500,1.6718,0.9245,0.0000,0.3999,1.9273,1.6500,1.7700
5213,1.1314,0.0000,-0.1293,1.9894,1.6500,1.6112,0.7884,0.0000,0.0059,1.8865,1.6500,1.6518
5214,0.8899,0.0000,-0.0608,1.9170,1.6500,1.6318,1.0178,0.0000,0.4510,1.9553,1.6500,1.7853
5215,1.0461,0.0000,-0.1800,1.9638,1.6500,1.5960,1.0309,0.0000,0.2531,1.9593,1.6500,1.7259
5216,1.1004,0.0000,-0.1337,1.9801,1.6500,1.6099,1.1899,0.0000,0.3871,2.0070,1.6500,1.7661
5217,0.9643,0.0000,-0.1582,1.9393,1.6500,1.6025,1.0643,0.0000,0.4760,1.9693,1.6500,1.7928
5218,0.9121,0.0000,-0.2381,1.9236,1.6500,1.5786,0.8995,0.0000,0.4748,1.9199,1.6500,1.7924
5219,0.8629,0.0000,0.0171,1.9089,1.6500,1.6551,0.9767,0.0000,0.3516,1.9430,1.6500,1.7555
5220,0.8889,0.0000,0.0357,1.9167,1.6500,1.6607,0.8991,0.0000,0.2589,1.9197,1.6500,1.7277
5221,0.9825,0.0000,-0.0072,1.9448,1.6500,1.6479,1.1319,0.0000,0.3372,1.9896,1.6500,1.7512
5222,0.9636,0.0000,-0.0990,1.9391,1.6500,1.6203,0.8368,0.0000,0.0321,1.9010,1.6500,1.6596
5223,1.1086,0.0000,0.0499,1.9826,1.6500,1.6650,0.9213,0.0000,0.3852,1.9264,1.6500,1.7656
5224,0.9482,0.0000,-0.1394,1.9345,1.6500,1.6082,0.8904,0.0000,0.3005,1.9171,1.6500,1.7401
5225,0.9961,0.0000,0.0620,1.9488,1.6500,1.6686,1.0288,0.0000,0.5251,1.9586,1.6500,1.8075
5226,0.8691,0.0000,0.0181,1.9107,1.6500,1.6554,1.0961,0.0000,0.2353,1.9788,1.6500,1.7206
5227,1.0221,0.0000,-0.0656,1.9566,1.6500,1.6303,0.9858,0.0000,0.2841,1.9457,1.6500,1.7352
5228,0.9562,0.0000,-0.0514,1.9369,1.6500,1.6346,1.0288,0.0000,0.6273,1.9586,1.6500,1.8382
5229,1.6312,0.0000,0.3653,2.1394,1.6500,1.7596,1.2578,0.0000,0.6301,2.0273,1.6500,1.8390
5230,0.9119,0.0000,-0.0033,1.9236,1.6500,1.6490,1.0521,0.0000,0.4566,1.9656,1.6500,1.7870
5231,0.5523,0.0000,-0.5611,1.8157,1.6500,1.4817,1.3267,0.0000,0.7135,2.0480,1.6500,1.8640
5232,0.9120,0.0000,0.1091,1.9236,1.6500,1.6827,1.1391,0.0000,0.5140,1.9917,1.6500,1.8042
5233,1.1942,0.0000,0.0368,2.0083,1.6500,1.6610,1.0428,0.0000,0.2543,1.9628,1.6500,1.7263
5234,1.0372,0.0000,0.0630,1.9612,1.6500,1.6689,1.0169,0.0000,0.3048,1.9551,1.6500,1.7414
5235,0.8513,0.0000,-0.4449,1.9054,1.6500,1.5165,1.4893,0.0000,0.7735,2.0968,1.6500,1.8820
5236,0.8074,0.0000,-0.4072,1.8922,1.6500,1.5278,1.5054,0.0000,0.7612,2.1016,1.6500,1.8784
5237,0.7439,0.0000,-0.2317,1.8732,1.6500,1.5805,0.9105,0.0000,0.2851,1.9231,1.6500,1.7355
5238,1.0504,0.0000,-0.1714,1.9651,1.6500,1.5986,0.8461,0.0000,0.2355,1.9038,1.6500,1.7206
5239,1.0051,0.0000,-0.1072,1.9515,1.6500,1.6178,1.0150,0.0000,0.3876,1.9545,1.6500,1.7663
5240,0.9689,0.0000,-0.1961,1.9407,1.6500,1.5912,0.8327,0.0000,0.1435,1.8998,1.6500,1.6930
5241,1.1136,0.0000,-0.1304,1.9841,1.6500,1.6109,0.9584,0.0000,0.3103,1.9375,1.6500,1.7431
5242,1.1492,0.0000,0.0615,1.9948,1.6500,1.6684,0.9018,0.0000,0.3477,1.9205,1.6500,1.7543
5243,1.0740,0.0000,0.0484,1.9722,1.6500,1.6645,0.9368,0.0000,0.2200,1.9310,1.6500,1.7160
5244,1.1253,0.0000,-0.0746,1.9876,1.6500,1.6276,0.9076,0.0000,0.3204,1.9223,1.6500,1.7461
5245,1.0278,0.0000,0.0596,1.9584,1.6500,1.6679,1.0120,0.0000,0.2776,1.9536,1.6500,1.7333
5246,1.0075,0.0000,-0.1763,1.9523,1.6500,1.5971,0.9767,0.0000,0.4684,1.9430,1.6500,1.7905
5247,0.8913,0.0000,-0.0005,1.9174,1.6500,1.6499,0.8423,0.0000,0.2642,1.9027,1.6500,1.7293
5248,1.0857,0.0000,-0.1780,1.9757,1.6500,1.5966,1.2738,0.0000,0.6368,2.0321,1.6500,1.8410
5249,0.9491,0.0000,-0.1300,1.9347,1.6500,1.6110,0.9600,0.0000,0.1976,1.9380,1.6500,1.7093
5250,1.0431,0.0000,0.0416,1.9629,1.6500,1.6625,1.0177,0.0000,0.2696,1.9553,1.6500,1.7309
5251,1.1234,0.0000,0.0510,1.9870,1.6500,1.6653,1.0462,0.0000,0.1702,1.9639,1.6500,1.7011
5252,1.0742,0.0000,0.1101,1.9723,1.6500,1.6830,0.9586,0.0000,0.3417,1.9376,1.6500,1.7525
5253,1.1174,0.0000,0.1119,1.9852,1.6500,1.6836,1.0615,0.0000,0.3919,1.9685,1.6500,1.7676
5254,0.9007,0.0000,0.0883,1.9202,1.6500,1.6765,0.8767,0.0000,0.0292,1.9130,1.6500,1.6588
5255,0.8647,0.0000,-0.1036,1.9094,1.6500,1.6189,1.0621,0.0000,0.3690,1.9686,1.6500,1.7607
5256,0.8197,0.0000,-0.1091,1.8959,1.6500,1.6173,1.0496,0.0000,0.2922,1.9649,1.6500,1.7377
5257,0.8361,0.0000,-0.1582,1.9008,1.6500,1.6025,1.0721,0.0000,0.4304,1.9716,1.6500,1.7791
5258,1.0870,0.0000,-0.0198,1.9761,1.6500,1.6441,0.9291,0.0000,0.3383,1.9287,1.6500,1.7515
5259,0.9064,0.0000,-0.0964,1.9219,1.6500,1.6211,1.0632,0.0000,0.4041,1.9690,1.6500,1.7712
5260,0.9136,0.0000,-0.0545,1.9241,1.6500,1.6337,1.0886,0.0000,0.4658,1.9766,1.6500,1.7898
5261,1.0588,0.0000,-0.0162,1.9677,1.6500,1.6451,0.9269,0.0000,0.3458,1.9281,1.6500,1.7537
5262,0.9239,0.0000,0.1324,1.9272,1.6500,1.6897,0.9379,0.0000,0.5310,1.9314,1.6500,1.8093
5263,0.9328,0.0000,-0.0016,1.9298,1.6500,1.6495,0.9908,0.0000,0.0291,1.9472,1.6500,1.6587
5264,0.4187,0.0000,-0.8073,1.7756,1.6500,1.4078,0.7198,0.0000,-0.0160,1.8659,1.6500,1.6452
5265,0.7549,0.0000,-0.4352,1.8765,1.6500,1.5194,1.0786,0.0000,0.1501,1.9736,1.6500,1.6950
5266,0.7285,0.0000,-0.4797,1.8685,1.6500,1.5061,0.8103,0.0000,0.1214,1.8931,1.6500,1.6864
5267,0.9529,0.0000,-0.1689,1.9359,1.6500,1.5993,1.0944,0.0000,0.3253,1.9783,1.6500,1.7476
5268,1.5344,0.0000,0.5214,2.1103,1.6500,1.8064,0.7359,0.0000,-0.0258,1.8708,1.6500,1.6423
5269,0.8332,0.0000,0.0396,1.9000,1.6500,1.6619,1.1403,0.0000,0.5708,1.9921,1.6500,1.8212
5270,0.9064,0.0000,0.0854,1.9219,1.6500,1.6756,0.9021,0.0000,0.1449,1.9206,1.6500,1.6935
5271,1.0280,0.0000,0.0700,1.9584,1.6500,1.6710,1.0643,0.0000,0.4770,1.9693,1.6500,1.7931
5272,1.0201,0.0000,-0.0335,1.9560,1.6500,1.6400,0.9775,0.0000,0.2894,1.9433,1.6500,1.7368
5273,1.6493,0.0000,0.7013,2.1448,1.6500,1.8604,1.4404,0.0000,0.9205,2.0821,1.6500,1.9261
5274,1.0278,0.0000,-0.1632,1.9583,1.6500,1.6010,0.9134,0.0000,0.1223,1.9240,1.6500,1.6867
5275,0.9818,0.0000,0.0031,1.9445,1.6500,1.6509,0.9456,0.0000,0.2800,1.9337,1.6500,1.7340
5276,0.9291,0.0000,0.0082,1.9287,1.6500,1.6525,0.8873,0.0000,0.2998,1.9162,1.6500,1.7399
5277,1.0462,0.0000,-0.2103,1.9639,1.6500,1.5869,0.8780,0.0000,0.3553,1.9134,1.6500,1.7566
5278,0.8923,0.0000,-0.1392,1.9177,1.6500,1.6082,1.1909,0.0000,0.4972,2.0073,1.6500,1.7992
5279,0.8197,0.0000,-0.1902,1.8959,1.6500,1.5929,0.9595,0.0000,0.2843,1.9379,1.6500,1.7353
5280,1.0839,0.0000,-0.1729,1.9752,1.6500,1.5981,1.1585,0.0000,0.3930,1.9975,1.6500,1.7679
5281,1.0485,0.0000,-0.0002,1.9646,1.6500,1.6499,1.0020,0.0000,0.1743,1.9506,1.6500,1.7023
5282,0.9696,0.0000,0.0597,1.9409,1.6500,1.6679,0.8897,0.0000,0.2660,1.9169,1.6500,1.7298
5283,1.1730,0.0000,0.1318,2.0019,1.6500,1.6895,0.8162,0.0000,0.3408,1.8949,1.6500,1.7522
5284,0.9734,0.0000,-0.0348,1.9420,1.6500,1.6396,1.0371,0.0000,0.3492,1.9611,1.6500,1.7548
5285,1.1076,0.0000,-0.0211,1.9823,1.6500,1.6437,1.0366,0.0000,0.3233,1.9610,1.6500,1.7470
5286,1.0079,0.0000,-0.0359,1.9524,1.6500,1.6392,0.9507,0.0000,0.3702,1.9352,1.6500,1.7610
5287,0.8628,0.0000,-0.1707,1.9088,1.6500,1.5988,1.1013,0.0000,0.5008,1.9804,1.6500,1.8002
5288,0.9805,0.0000,-0.0755,1.9441,1.6500,1.6273,1.0487,0.0000,0.3472,1.9646,1.6500,1.7542
5289,1.2071,0.0000,0.0572,2.0121,1.6500,1.6672,1.2698,0.0000,0.8790,2.0309,1.6500,1.9137
5290,0.9927,0.0000,0.0608,1.9478,1.6500,1.6682,0.9037,0.0000,0.3885,1.9211,1.6500,1.7665
5291,0.9051,0.0000,-0.1402,1.9215,1.6500,1.6079,1.1588,0.0000,0.3684,1.9976,1.6500,1.7605
5292,0.9975,0.0000,0.0804,1.9492,1.6500,1.6741,0.8957,0.0000,0.1923,1.9187,1.6500,1.7077
5293,1.1738,0.0000,0.0345,2.0021,1.6500,1.6603,0.8394,0.0000,0.3556,1.9018,1.6500,1.7567
5294,1.1790,0.0000,-0.1535,2.0037,1.6500,1.6039,1.0267,0.0000,0.2393,1.9580,1.6500,1.7218
